codigo_municipio,municipio,grupo,variable,mes,hombres de 1 año,mujeres de 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 9 años,mujeres de 5 a 9 años,hombres de 10 a 20 años,mujeres de 10 a 20 años,hombres de 21 a 59 años,mujeres de 21 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,hombres total,mujeres total,total
30905,COLCAPIRHUA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,2,0,1,0,1,0,1,0,5,5
31002,COLOMI,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,5,1,5,2,2,2,1,0,13,5,18
71301,COMARAPA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,3,0,2,0,2,2,3,1,2,0,12,3,15
71101,CONCEPCION,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,1,0,0,0,1,1,2,1,0,1,4,3,7
21401,COROICO,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,2,1,7,3,3,3,5,1,12,6,6,5,35,19,54
70102,COTOCA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,1,0,1,0,1,2,8,3,0,0,11,5,16
71106,CUATRO CAÑADAS,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,4,2,0,7,0,6,4,1,0,16,8,24
20105,EL ALTO,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,7,5,36,19,28,8,101,48,158,58,10,12,340,150,490
70105,EL TORNO,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,5,4,10,7,2,2,9,0,15,6,8,6,49,25,74
31206,ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2
20405,ESCOMA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
90503,EUREKA (SANTOS MERCADO),"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
71004,FERNANDEZ ALONSO,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,1,0,2,0,0,0,0,0,0,1,3,1,4
70705,GUTIERREZ,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
40701,HUANUNI,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,5,3,1,1,1,1,7,3,0,0,14,8,22
21102,IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes",accidentes,2012-01-01,1,1,7,3,1,3,9,5,12,8,6,1,36,21,57
21501,IXIAMAS,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,1,0,2,0,3,4,0,0,6,4,10
20806,JESUS DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,0,1,2,1,1,4,2,6,5,11
21105,LA ASUNTA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,1,1,18,4,6,9,14,7,26,22,5,8,70,51,121
70104,LA GUARDIA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,5,0,4,3,6,1,15,3,3,1,33,8,41
20101,LA PAZ,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,3,2,3,6,1,1,15,3,22,15,6,6,50,33,83
70701,LAGUNILLAS,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
70903,MAIRANA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,3,1,1,0,3,0,6,2,2,0,15,3,18
20103,MECAPACA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,0,0,1,0,0,1,1,1,2,3
71003,MINEROS,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,1,0,0,0,0,0,4,0,0,0,5,0,5
10501,MONTEAGUDO,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
71001,MONTERO,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,4,3,29,16,19,12,15,6,21,7,1,1,89,45,134
40101,ORURO,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,9,6,22,25,41,27,34,27,6,6,112,91,203
20102,PALCA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,1,1,0,2,1,0,1,3,3,6
21305,PATACAMAYA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,1,1,4,1,1,1,4,2,15,14,3,1,28,20,48
40602,PAZÑA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,1,1,0,4,1,2,0,7,2,9
31202,POJO (CBBA),"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,1,0,0,0,1,3,2,0,1,3,5,8
40601,POOPO,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
50101,POTOSI,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,1,5,1,5,2,14,7,51,22,4,5,79,38,117
21201,PUCARANI,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,1,1,0,2,0,0,1,2,1,5,3,8
71401,PUERTO SUAREZ,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
31205,PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,6,6,12,6,24,6,41,11,1,1,84,30,114
31401,PUNATA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,1,0,9,2,10,2,21,8,29,9,8,5,78,26,104
30901,QUILLACOLLO,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,1,5,2,5,4,6,4,8,6,1,1,25,18,43
21002,QUIME,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,3,4,2,2,0,9,1,0,0,15,6,21
80201,RIBERALTA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2
70503,ROBORE,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,1,0,0,0,2,1,1,0,4,1,5
80304,RURRENABAQUE,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,1,0,0,1,1,0,0,0,1,0,3,1,4
31001,SACABA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,2,1,29,14,23,13,41,26,54,27,7,8,156,89,245
70901,SAMAIPATA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,1,0,0,0,1,5,0,2,2,7,9
20805,SAN ANDRES DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,0,0,1,2,0,1,3,3,4,7
31403,SAN BENITO,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
21502,SAN BUENA VENTURA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,1,0,1,1,0,0,1,1,0,0,3,2,5
70402,SAN CARLOS,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
80501,SAN IGNACIO,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,2,1,3,0,6,0,9,8,0,1,20,10,30
70301,SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,1,0,9,1,4,2,1,0,18,8,5,0,38,11,49
70404,SAN JUAN DE YAPACANI,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,1,2,0,1,0,0,0,3,1,4
10702,SAN LUCAS,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
71201,SAN MATIAS,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
70302,SAN MIGUEL DE VELASCO,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,2,0,1,0,1,0,2,1,4,1,1,3,11,5,16
71005,SAN PEDRO,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,1,0,1,1,0,1,3,0,3,0,0,0,8,2,10
70303,SAN RAFAEL,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,1,1,1,1,4,0,0,2,6,8
70101,SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,7,10,28,21,47,39,68,36,189,81,27,32,366,219,585
70602,SANTA ROSA DEL SARA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,1,0,1,0,0,0,1,0,2,2,0,0,5,2,7
20308,SANTIAGO DE CALLAPA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,0,0,0,1,0,3,0,4,0,4
30702,SANTIVAÑES,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,1,0,2,2,1,4,3,1,1,7,8,15
30902,SIPE SIPE,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,0,3,1,1,0,0,0,4,1,5
20601,SORATA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
10101,SUCRE,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,7,2,8,8,15,16,37,25,130,58,12,8,209,117,326
10601,TARABUCO,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,1,0,1,0,0,1,0,2,2,0,2,3,6,9
60101,TARIJA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,0,3,1,3,0,1,0,7,1,8
20606,TIPUANI,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,1,0,1,0,3,1,3,1,8,2,10
31601,TIRAQUE (CBBA),"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,1,0,1,1,0,0,0,0,2,1,3
41001,TOLEDO,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,2,1,1,2,2,0,2,0,7,3,10
31201,TOTORA(CBBA),"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
60401,URIONDO (A. CONCEPCION),"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
71502,URUBICHA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
30502,VACAS,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
20801,VIACHA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,1,4,4,2,0,12,1,37,21,6,7,61,34,95
31302,VILA VILA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
31402,VILLA RIVERO,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,0,1,0,2,2,0,0,3,2,5
31003,VILLA TUNARI,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,1,4,1,2,0,14,5,27,8,2,1,49,16,65
11001,VILLA VACA GUZMAN (MUYUPAMPA),"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,1,0,1,0,3,2,0,1,5,3,8
51501,VILLAZON,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
70201,WARNES,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
60301,YACUIBA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,1,1,1,0,1,1,3,1,1,1,7,4,11
70403,YAPACANI,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,1,2,0,1,1,0,0,3,2,5
10102,YOTALA,"violencia, hechos de transito y accidentes",accidentes,2012-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
10404,ALCALA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,1,0,3,1,3,0,4,6,0,3,11,10,21
20202,ANCORAIMES,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,2,2,4,2,0,1,3,1,7,2,11,7,27,15,42
20701,APOLO,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
71501,ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,1,2,2,5,1,0,2,1,7,1,1,1,14,10,24
21303,AYO AYO,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,3,0,1,0,8,1,1,1,13,2,15
60202,BERMEJO,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,0,1,2,4,17,4,0,0,19,9,28
70707,BOYUIBE,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
51102,"CAIZA ""D""","violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
21304,CALAMARCA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,1,0,2,2,3,1,3,2,19,13,8,4,36,22,58
10701,CAMARGO,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
70706,CAMIRI,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
20302,CAQUIAVIRI,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
71403,CARMEN RIVERO TORREZ,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,1,0,0,0,2,0,0,0,3,0,3
40201,CHALLAPATA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,1,1,0,0,0,0,1,1,0,1,0,0,2,3,5
31204,CHIMORE,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,1,0,0,2,3,0,5,0,0,0,9,2,11
21101,CHULUMANI (V. DE LA LIBERTAD),"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
90101,COBIJA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,9,8,7,10,17,16,52,23,3,0,88,57,145
30101,COCHABAMBA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,2,2,11,8,9,4,33,23,76,31,5,10,136,78,214
30905,COLCAPIRHUA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2
31002,COLOMI,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,3,2,2,0,3,4,7,3,1,1,16,10,26
70603,COLPA BELGICA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
71301,COMARAPA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,1,4,2,3,10,6,11,6,3,2,27,21,48
71101,CONCEPCION,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,4,0,3,0,5,1,1,5,2,2,15,8,23
70102,COTOCA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,1,2,2,6,2,3,4,2,9,5,0,0,18,18,36
71106,CUATRO CAÑADAS,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,1,0,8,6,4,4,6,10,11,20,3,0,33,40,73
40401,CURAHUARA DE CARANGAS,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
20105,EL ALTO,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,4,5,34,22,29,17,77,54,142,73,17,21,303,192,495
70105,EL TORNO,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,1,3,12,17,3,6,6,5,15,11,8,11,45,53,98
31206,ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
71004,FERNANDEZ ALONSO,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
40701,HUANUNI,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,2,2,1,2,1,8,5,0,2,12,11,23
21102,IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,3,3,2,4,8,1,16,10,7,5,36,23,59
21501,IXIAMAS,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,3,0,2,0,6,0,0,0,11,0,11
20806,JESUS DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,1,0,0,0,1,1,2,1,1,4,5,6,11
70104,LA GUARDIA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,1,0,6,3,1,3,5,3,15,5,2,0,30,14,44
20101,LA PAZ,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,2,1,5,5,4,1,13,5,47,33,17,12,88,57,145
70701,LAGUNILLAS,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
10903,LAS CARRERAS,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
70903,MAIRANA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,1,4,1,1,6,2,11,3,3,2,22,12,34
20103,MECAPACA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,0,0,0,0,6,2,1,0,7,2,9
71003,MINEROS,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,1,0,1,2,2,3,0,0,4,5,9
71001,MONTERO,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,3,1,22,26,23,11,30,7,44,13,6,6,128,64,192
40101,ORURO,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,15,16,24,12,50,17,72,39,13,9,174,93,267
21305,PATACAMAYA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,3,3,3,0,4,5,7,9,4,5,21,22,43
40602,PAZÑA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,1,0,0,0,0,0,1,0,2,0,4,0,4
31202,POJO (CBBA),"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,0,0,1,1,1,2,0,0,2,3,5
70601,PORTACHUELO,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
50101,POTOSI,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,1,3,2,3,2,22,10,81,24,8,5,117,44,161
21201,PUCARANI,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,1,0,0,5,0,2,2,0,0,7,3,10
71401,PUERTO SUAREZ,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,3,0,4,0,15,7,1,2,23,9,32
31205,PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,1,12,8,7,6,35,10,71,19,0,1,125,45,170
51101,PUNA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,0,0,1,1,2,0,1,0,4,1,5
31401,PUNATA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,2,5,4,6,3,8,4,16,17,7,7,42,37,79
30901,QUILLACOLLO,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,1,1,2,2,0,0,0,1,3,0,0,0,6,4,10
21002,QUIME,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,2,1,0,0,2,0,6,0,2,0,12,1,13
80201,RIBERALTA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,1,0,1,0,1,0,0,0,0,0,3,0,3
70503,ROBORE,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2
80304,RURRENABAQUE,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,1,0,0,0,1,1,1,3,0,0,3,4,7
31001,SACABA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,4,1,45,10,21,8,67,43,117,52,20,14,274,128,402
70901,SAMAIPATA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,0,0,1,0,2,0,2,1,5,1,6
20805,SAN ANDRES DE MACHACA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,1,1,3,1,5,6,10,4,19,12,31
31403,SAN BENITO,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,0,0,1,0,1,0,0,1,2,1,3
21502,SAN BUENA VENTURA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,1,3,1,4,1,4,0,11,3,0,0,22,6,28
70402,SAN CARLOS,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,1,0,0,0,0,2,1,0,2,2,4,4,8
80501,SAN IGNACIO,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,2,0,3,1,3,7,6,7,0,0,14,15,29
70301,SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,9,5,3,4,6,6,15,14,6,4,39,33,72
70404,SAN JUAN DE YAPACANI,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,1,2,0,0,0,0,0,0,0,0,1,2,3
71104,SAN JULIAN,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,0,0,2,1,1,0,0,0,3,1,4
71201,SAN MATIAS,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
70302,SAN MIGUEL DE VELASCO,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,1,0,1,0,3,3,8,2,0,0,13,5,18
71005,SAN PEDRO,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,2,1,0,1,0,3,2,1,0,6,4,10
70303,SAN RAFAEL,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,0,0,1,1,8,5,2,0,11,6,17
70101,SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,10,6,36,30,35,27,87,56,289,150,56,50,513,319,832
70602,SANTA ROSA DEL SARA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,2,1,0,0,0,0,3,0,0,0,5,1,6
20308,SANTIAGO DE CALLAPA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,0,0,0,0,0,0,3,1,3,1,4
30702,SANTIVAÑES,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,1,1,0,2,0,6,3,8,3,1,0,18,7,25
21301,SICA SICA (VILLA AROMA),"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
30902,SIPE SIPE,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
20601,SORATA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2
10101,SUCRE,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,16,11,80,45,33,28,97,46,313,134,28,39,567,303,870
10601,TARABUCO,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,0,0,2,0,0,2,2,0,4,2,6
60101,TARIJA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,0,0,1,0,7,2,0,0,8,2,10
20803,TIAWANACU,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,1,0,0,0,2,0,1,2,2,0,6,2,8
20606,TIPUANI,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,2,1,0,0,16,3,2,0,20,4,24
30903,TIQUIPAYA,"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
31601,TIRAQUE (CBBA),"violencia, hechos de transito y accidentes",accidentes,2012-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
