codigo_municipio,municipio,grupo,variable,mes,de-1-ano_masculino,de-1-ano-1_femenino,1-a-4-anos_masculino,1-a-4-anos-1_femenino,5-a-9-anos_masculino,5-a-9-anos-1_femenino,10-a-20-anos_masculino,10-a-20-anos-1_femenino,21-a-59-anos_masculino,21-a-59-anos-1_femenino,60-y-mas_masculino,60-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
20105,EL ALTO,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,3,1,0,2,1,2,1,13,7,71,0,0,12,89,101
60502,EL PUENTE(TJA),violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
60601,ENTRE RIOS,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2
41101,EUCALIPTUS,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,3,0,1,0,4,4
10502,HUACARETA,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
40701,HUANUNI,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,1,8,0,0,1,8,9
21005,ICHOCA,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
10703,INCAHUASI,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,1,0,2,0,0,0,3,3
21102,IRUPANA (VILLA DE LANZA),violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,1,1,0,3,0,0,1,4,5
70104,LA GUARDIA,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,1,0,0,0,0,4,0,0,1,4,5
20101,LA PAZ,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,2,1,1,0,8,12,16,32,2,3,29,48,77
70903,MAIRANA,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
20103,MECAPACA,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
71003,MINEROS,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
31301,MIZQUE,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,1,2,1,0,0,0,2,2,4
10501,MONTEAGUDO,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,4,2,0,0,4,2,6
70803,MORO MORO,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
30203,OMEREQUE,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
40101,ORURO,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
10401,PADILLA,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,1,0,2,0,0,0,3,3
70502,PAILON,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
21104,PALOS BLANCOS,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
31203,POCONA,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,1,0,2,0,0,0,3,3
31202,POJO (CBBA),violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,2,1,1,0,0,1,3,4
70601,PORTACHUELO,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,1,1,2,0,1,1,4,5
50101,POTOSI,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,1,0,6,0,0,0,7,7
10302,PRESTO,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
21201,PUCARANI,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
21204,PUERTO PEREZ,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
71401,PUERTO SUAREZ,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
31401,PUNATA,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,2,0,10,0,0,0,12,12
30901,QUILLACOLLO,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,1,0,0,0,0,0,0,0,3,37,1,1,5,38,43
80201,RIBERALTA,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,1,1,0,0,0,0,0,1,1,0,0,2,2,4
80304,RURRENABAQUE,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
31001,SACABA,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,1,0,5,7,19,1,2,8,27,35
50701,SACACA,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
71302,SAIPINA,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
80302,SAN BORJA,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
80501,SAN IGNACIO,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
70301,SAN IGNACIO DE VELASCO,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4
10702,SAN LUCAS,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,1,0,1,1,0,1,2,3
70101,SANTA CRUZ DE LA SIERRA,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,1,0,0,7,0,0,1,7,8
30902,SIPE SIPE,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,3,10,0,0,3,10,13
10403,SOPACHUY,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,1,2,1,0,2,2,4
20601,SORATA,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
10101,SUCRE,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,1,0,0,0,0,0,19,0,0,0,20,20
20603,TACACOMA,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
31101,TAPACARI,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
30401,TARATA,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
60101,TARIJA,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,1,0,0,0,2,0,0,0,3,3
10202,TARVITA,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
20606,TIPUANI,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
30903,TIQUIPAYA,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,4,4,8,16,3,6,1,0,16,26,42
31601,TIRAQUE (CBBA),violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,1,1,5,0,0,1,6,7
41001,TOLEDO,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
50801,TUPIZA,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,1,0,0,0,1,0,5,0,0,0,7,7
50201,UNCIA,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
60401,URIONDO (A. CONCEPCION),violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
51201,UYUNI,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,1,0,0,1,4,6,31,0,1,7,37,44
30502,VACAS,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
70801,VALLEGRANDE,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
31302,VILA VILA,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
60303,VILLA MONTES,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
31003,VILLA TUNARI,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
51501,VILLAZON,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,1,0,0,0,0,6,0,3,1,9,10
30904,VINTO,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,2,1,4,0,0,1,6,7
50602,VITICHI,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
21103,YANACACHI,violencia  intrafamiliar,intrafamiliar/domestica,2008-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
20201,ACHACACHI,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
30201,AIQUILE,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,1,0,3,0,1,0,5,5
30501,ARANI,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,1,0,2,0,0,0,3,3
30403,ARBIETO,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
71501,ASCENCION DE GUARAYOS,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
20502,AYATA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
30301,AYOPAYA (V. DE INDEPENDENCIA),violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
31501,BOLIVAR,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,1,0,0,1,1,0,0,1,2,3
51102,"CAIZA ""D""",violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
21003,CAJUATA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
21304,CALAMARCA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
30701,CAPINOTA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
40102,CARACOLLO,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,1,0,4,0,0,0,5,5
22001,CARANAVI,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
40201,CHALLAPATA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
50202,CHAYANTA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
40903,CHIPAYA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
21101,CHULUMANI (V. DE LA LIBERTAD),violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
30801,CLIZA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,1,0,2,0,0,0,3,3
30101,COCHABAMBA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,1,0,0,1,2,3,12,1,0,5,15,20
30905,COLCAPIRHUA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
31002,COLOMI,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,7,0,1,0,8,8
21306,COLQUENCHA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
71301,COMARAPA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
71101,CONCEPCION,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
21402,CORIPATA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
21401,COROICO,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,1,3,0,0,1,3,4
70102,COTOCA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
10902,CULPINA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
20105,EL ALTO,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,1,2,1,1,2,15,6,101,0,1,10,120,130
71503,EL PUENTE(STC),violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
60601,ENTRE RIOS,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
60601,ENTRE RIOS,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
41101,EUCALIPTUS,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
21601,GRAL. J.J. PEREZ (CHARAZANI),violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
80202,GUAYARAMERIN,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5
40701,HUANUNI,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4
21102,IRUPANA (VILLA DE LANZA),violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,3,1,0,1,3,4
70104,LA GUARDIA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
20101,LA PAZ,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,1,0,0,0,1,3,4,15,13,34,2,0,21,52,73
70701,LAGUNILLAS,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
70903,MAIRANA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,1,0,0,0,2,0,0,0,3,3
31301,MIZQUE,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
20402,MOCOMOCO,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,1,1,1,0,1,1,3,4
10303,MOJOCOYA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
10501,MONTEAGUDO,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,2,2,0,0,2,2,4
71001,MONTERO,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
70803,MORO MORO,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
30302,MOROCHATA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
30203,OMEREQUE,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
40101,ORURO,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4
10401,PADILLA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,1,0,0,0,0,2,1,1,0,0,2,3,5
20102,PALCA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
21305,PATACAMAYA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
31202,POJO (CBBA),violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,1,1,1,1,0,2,2,4
50101,POTOSI,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
71401,PUERTO SUAREZ,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
51101,PUNA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
31401,PUNATA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,7,2,1,2,8,10
30901,QUILLACOLLO,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,1,0,3,0,0,32,0,1,4,33,37
21002,QUIME,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2
80301,REYES,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
80201,RIBERALTA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,2,2,0,0,2,2,4
31001,SACABA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,1,2,12,0,0,2,13,15
50701,SACACA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
31403,SAN BENITO,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
70301,SAN IGNACIO DE VELASCO,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
71104,SAN JULIAN,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,1,0,0,1,3,0,0,1,4,5
10702,SAN LUCAS,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
70101,SANTA CRUZ DE LA SIERRA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,2,1,0,1,2,3
70602,SANTA ROSA DEL SARA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
30902,SIPE SIPE,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,9,0,0,0,9,9
10403,SOPACHUY,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
20601,SORATA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,6,0,0,0,6,6
10101,SUCRE,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,1,1,5,0,0,1,6,7
20603,TACACOMA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
10601,TARABUCO,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
30401,TARATA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2
60101,TARIJA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,1,0,0,0,2,0,0,0,3,3
20606,TIPUANI,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
30903,TIQUIPAYA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,8,0,0,0,8,8
31601,TIRAQUE (CBBA),violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,1,0,2,6,0,0,3,6,9
41001,TOLEDO,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,1,0,0,2,0,1,1,3,4
31201,TOTORA(CBBA),violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
50801,TUPIZA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4
21302,UMALA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
51201,UYUNI,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,2,5,0,17,0,4,2,26,28
30502,VACAS,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,1,0,0,1,3,0,0,1,4,5
70801,VALLEGRANDE,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
20801,VIACHA,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
90502,VILLA NUEVA (LOMA ALTA),violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
31003,VILLA TUNARI,violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,2,13,0,0,2,13,15
11001,VILLA VACA GUZMAN (MUYUPAMPA),violencia  intrafamiliar,intrafamiliar/domestica,2008-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
